stationid,latitude,longitude,country,min_year,max_year
"07020099999,49.716666600000003,-1.933333300000000,FRANCE,""1984"",""2021"""
"22106099999,68.599999999999994,31.800000000000001,RUSSIA,""1981"",""2021"""
"13363099999,43.350000000000001,19.350000000000001,MONTENEGRO,""1981"",""2018"""
"07471099999,45.080689000000000,3.762889000000000,FRANCE,""1984"",""2021"""
"33631099999,48.633333299999997,22.266666600000001,UKRAINE,""1981"",""2021"""
"08284099999,39.489314000000000,-0.481625000000000,SPAIN,""1981"",""2021"""
"03862099999,50.780000000000001,-1.842500000000000,UNITED KINGDOM,""1981"",""2021"""
"08540099999,39.831243999999998,-8.887261000000002,PORTUGAL,""1998"",""2021"""
"16684099999,38.967553000000002,24.487228000000002,GREECE,""1981"",""2021"""
"06712099999,46.333333300000000,6.916666600000000,SWITZERLAND,""1982"",""2021"""
"12540099999,50.049999999999997,18.199999999999999,POLAND,""1984"",""2021"""
"03226099999,54.566666599999998,-2.416666600000000,UNITED KINGDOM,""1984"",""2021"""
"08391099999,37.417999999999999,-5.893106000000000,SPAIN,""1981"",""2021"""
"08562099999,38.078902999999997,-7.932397000000000,PORTUGAL,""1981"",""2021"""
"02644099999,56.200000000000003,16.399999999999999,SWEDEN,""1997"",""2021"""
"03840099999,50.866666600000002,-3.233333300000000,UNITED KINGDOM,""1992"",""2021"""
"33614099999,49.049999999999997,33.250000000000000,UKRAINE,""1995"",""2021"""
"33088099999,51.283333300000002,26.616666599999999,UKRAINE,""1981"",""2021"""
"07577099999,44.583333300000000,4.733333300000000,FRANCE,""1981"",""2021"""
"11918099999,49.366666600000002,19.683333300000001,SLOVAKIA,""1989"",""2021"""
"01424099999,59.649999999999999,6.366666600000000,NORWAY,""1981"",""2021"""
"01001099999,70.933333300000001,-8.666666700000000,NORWAY,""1981"",""2021"""
"08487099999,36.843935999999999,-2.370097000000000,SPAIN,""1981"",""2021"""
"12115099999,54.583333300000000,16.866666599999999,POLAND,""1984"",""2021"""
"01167099999,68.700000000000003,15.416666599999999,NORWAY,""1985"",""2019"""
"01403099999,59.299999999999997,4.866666600000000,NORWAY,""1981"",""2021"""
"06753099999,46.516666600000001,8.683333299999999,SWITZERLAND,""1981"",""2021"""
"07255099999,47.058056000000001,2.370278000000000,FRANCE,""1981"",""2021"""
"22438099999,65.200000000000003,36.816666599999998,RUSSIA,""1981"",""2021"""
"11855099999,48.283333300000002,18.133333300000000,SLOVAKIA,""1989"",""2021"""
"12960099999,46.183333300000001,19.016666600000001,HUNGARY,""1981"",""2021"""
"07660099999,43.100000000000001,5.933333300000000,FRANCE,""1981"",""2016"""
"03080099999,57.083333300000000,-2.833333300000000,UNITED KINGDOM,""1989"",""2021"""
"16325099999,40.433333300000001,16.883333300000000,ITALY,""1981"",""2021"""
"11275099999,46.733333299999998,13.850000000000000,AUSTRIA,""1991"",""2021"""
"13389099999,42.983333299999998,21.949999999999999,SERBIA,""1981"",""2021"""
"12575099999,50.033333300000002,20.983333300000002,POLAND,""1981"",""2021"""
"07549099999,44.891387999999999,2.421944000000000,FRANCE,""1981"",""2021"""
"02036099999,67.849999999999994,19.033333299999999,SWEDEN,""1981"",""2021"""
"01010099999,69.292500000000004,16.144166999999999,NORWAY,""1981"",""2021"""
"03894099999,49.434956000000000,-2.601969000000000,GUERNSEY,""1981"",""2021"""
"16539099999,39.750000000000000,8.466666699999999,ITALY,""1981"",""2021"""
"15615099999,42.183333300000001,23.583333300000000,BULGARIA,""1981"",""2021"""
"11636099999,49.166666599999999,15.433333299999999,CZECH REPUBLIC,""1981"",""2021"""
"33008099999,52.108333999999999,23.898056000000000,BELARUS,""1981"",""2021"""
"15410099999,44.633333299999997,22.633333300000000,ROMANIA,""1981"",""2021"""
"16682099999,37.920707999999998,21.292583000000000,GREECE,""1981"",""2021"""
"06407099999,51.198889000000001,2.862222000000000,BELGIUM,""1981"",""2021"""
"22837099999,61.016666600000001,36.450000000000003,RUSSIA,""1981"",""2021"""
"22349099999,66.183333300000001,39.533333300000002,RUSSIA,""1981"",""2021"""
"11308099999,47.250000000000000,10.183333299999999,AUSTRIA,""1991"",""2021"""
"15470099999,44.100000000000001,24.983333300000002,ROMANIA,""1981"",""2021"""
"11035099999,48.250000000000000,16.366666599999999,AUSTRIA,""1981"",""2021"""
"07075099999,49.783942000000003,4.647078000000000,FRANCE,""1990"",""2021"""
"12235099999,53.716666600000003,17.550000000000001,POLAND,""1981"",""2021"""
"13289099999,44.116666600000002,21.949999999999999,SERBIA,""1981"",""2021"""
"11385099999,47.816666599999998,16.033333299999999,AUSTRIA,""1994"",""2021"""
"16138099999,44.833333300000000,11.616666700000000,ITALY,""1985"",""2021"""
"16726099999,37.068319000000002,22.025524999999998,GREECE,""1991"",""2021"""
"07130099999,48.069507999999999,-1.734794000000000,FRANCE,""1981"",""2021"""
"02355099999,61.700000000000003,17.533333299999999,SWEDEN,""1997"",""2021"""
"08045099999,42.231800000000000,-8.626775000000000,SPAIN,""1981"",""2021"""
"22235099999,67.349999999999994,37.049999999999997,RUSSIA,""1981"",""2021"""
"06356099999,51.850000000000001,5.133333300000000,NETHERLANDS,""1998"",""2021"""
"08021099999,43.427064000000001,-3.820006000000000,SPAIN,""1981"",""2021"""
"16153099999,43.950000000000003,8.166666700000000,ITALY,""1981"",""2021"""
"07057099999,49.253546999999998,2.519139000000000,FRANCE,""1981"",""2020"""
"02605099999,56.450000000000003,12.550000000000001,SWEDEN,""1997"",""2021"""
"02505099999,58.100000000000001,11.333333300000000,SWEDEN,""1997"",""2021"""
"11036099999,48.110278000000001,16.569721999999999,AUSTRIA,""1981"",""2021"""
"03911099999,54.716666600000003,-6.816666600000000,UNITED KINGDOM,""1995"",""2021"""
"07335099999,46.587744999999998,0.306666000000000,FRANCE,""1981"",""2021"""
"06770099999,46.004275000000000,8.910577999999999,SWITZERLAND,""1981"",""2021"""
"16191099999,43.616342000000003,13.362318999999999,ITALY,""1981"",""2021"""
"01115099999,66.766666599999994,12.483333300000000,NORWAY,""1981"",""2021"""
"12815099999,47.883333299999997,17.283333299999999,HUNGARY,""1997"",""2021"""
"01442099999,58.666666599999999,7.800000000000000,NORWAY,""1981"",""2021"""
"01455099999,59.033333300000002,8.516666600000002,NORWAY,""1990"",""2021"""
"03967099999,53.301667000000002,-6.451333000000000,IRELAND,""1987"",""2021"""
"27707099999,54.100000000000001,35.350000000000001,RUSSIA,""1981"",""2021"""
"14382099999,45.149999999999999,18.699999999999999,CROATIA,""1996"",""2021"""
"16110099999,45.649999999999999,13.750000000000000,ITALY,""1981"",""2021"""
