stationid,latitude,longitude,country,min_year,max_year
"76225399999",28.702874999999999,-105.964567000000002,MEXICO,"1992","2021"
"76692099999",19.149999999999999,-96.116666600000002,MEXICO,"1989","2021"
"72211012842",27.961939999999998,-82.540300000000002,UNITED STATES,"1981","2021"
"76556099999",21.419453000000001,-104.842580999999996,MEXICO,"1990","2021"
"76390099999",25.366666599999999,-101.016666599999994,MEXICO,"1992","2021"
"78333499999",21.616453000000000,-81.545989000000006,CUBA,"1997","2021"
"76548099999",22.199999999999999,-97.849999999999994,MEXICO,"1990","2021"
"76848099999",16.250000000000000,-92.133333300000004,MEXICO,"1989","2021"
"78264099999",19.969768999999999,-75.835414000000000,CUBA,"1981","2021"
"76685099999",19.158144000000000,-98.371447000000003,MEXICO,"1989","2021"
"78762099999",9.993861000000001,-84.208805999999996,COSTA RICA,"1981","2021"
"76903099999",14.916666700000000,-92.250000000000000,MEXICO,"1981","2021"
"76350399999",26.008908000000002,-98.228513000000007,MEXICO,"1990","2021"
"78858099999",17.311194000000000,-62.718667000000003,ST. KITTS AND NEVIS,"1982","2021"
"72201012836",24.557099999999998,-81.755399999999995,UNITED STATES,"1981","2021"
"78543011640",18.336300000000001,-64.980000000000004,UNITED STATES,"1981","2021"
"78367011706",19.899999999999999,-75.150000000000006,CUBA,"1981","2021"
"76394099999",25.865572000000000,-100.237239000000002,MEXICO,"1981","2021"
"76220099999",28.949999999999999,-107.816666600000005,MEXICO,"1990","2021"
"76286399999",27.443918000000000,-99.570459999999997,MEXICO,"1991","2021"
"78637099999",15.730878000000001,-88.583766999999995,GUATEMALA,"1981","2017"
"76695099999",19.816794000000002,-90.500314000000003,MEXICO,"1991","2021"
"76405699999",23.151850000000000,-109.721044000000006,MEXICO,"1992","2021"
"76749399999",18.653739000000002,-91.799017000000006,MEXICO,"1989","2021"
"76399399999",25.769894000000001,-97.525311000000002,MEXICO,"1991","2021"
"78229099999",23.034445000000002,-81.435277999999997,CUBA,"1981","2021"
"78062099999",26.558686000000002,-78.695553000000004,BAHAMAS,"1981","2021"
"78706099999",15.775864000000000,-87.475847000000002,HONDURAS,"1981","2021"
"76160099999",29.095858000000000,-111.047858000000005,MEXICO,"1992","2021"
"76382099999",25.568277999999999,-103.410583000000003,MEXICO,"1989","2021"
"76805699999",16.756892000000001,-99.753585999999999,MEXICO,"1981","2021"
"78388099999",18.503717000000002,-77.913358000000002,JAMAICA,"1981","2021"
"76904399999",14.794339000000001,-92.370024999999998,MEXICO,"1989","2021"
"78663099999",13.699491999999999,-89.119861000000000,EL SALVADOR,"1982","2021"
"78073099999",25.038958000000001,-77.466230999999993,BAHAMAS,"1981","2021"
"78708099999",15.452639000000000,-87.923556000000005,HONDURAS,"1981","2021"
"78793099999",8.391003000000000,-82.434991999999994,PANAMA,"1983","2021"
"76423599999",24.124193999999999,-104.528013999999999,MEXICO,"1981","2021"
"72202612826",25.483329999999999,-80.383330000000001,UNITED STATES,"1981","2021"
"76539099999",22.254303000000000,-100.930806000000004,MEXICO,"1986","2021"
"76458099999",23.199999999999999,-106.416666599999999,MEXICO,"1989","2021"
"76762099999",17.550000000000001,-99.500000000000000,MEXICO,"1989","2021"
"72210612835",26.585000000000001,-81.861400000000003,UNITED STATES,"1981","2021"
"76738399999",18.103418999999999,-94.580680999999998,MEXICO,"1995","2021"
