"stationid","latitude","longitude","elevation","name","country"
"72641614921","43.21194","-90.18139",218,"LONE ROCK TRI CO AIRPORT","UNITED STATES"
"72643014920","43.8788","-91.2527",199,"LA CROSSE MUNICIPAL AIRPORT","UNITED STATES"
"72643514991","44.8665","-91.4879",270,"CHIPPEWA VALLEY REGIONAL AIRPORT","UNITED STATES"
"72643694930","43.93333","-90.26667",278,"VOLK FIELD ANG","UNITED STATES"
"72644014925","43.9041","-92.4916",398,"ROCHESTER INTERNATIONAL AIRPORT","UNITED STATES"
"72645014898","44.4794","-88.1366",209,"GREEN BAY A S INTERNATIONAL AIRPORT","UNITED STATES"
"72646314897","44.9288","-89.6277",366,"WAUSAU ASOS","UNITED STATES"
"72651014944","43.5778","-96.7539",435,"SIOUX FALLS FOSS FIELD","UNITED STATES"
"72654014936","44.3981","-98.2231",390,"HURON REGIONAL AIRPORT","UNITED STATES"
"72654614946","44.90453","-97.14963",533,"WATERTOWN REGIONAL AIRPORT","UNITED STATES"
"72655014926","45.5433","-94.0513",310,"ST. CLOUD REGIONAL AIRPORT","UNITED STATES"
"72655714910","45.8679","-95.3941",432,"ALEXANDRIA CHANDLER FIELD","UNITED STATES"
"72658014922","44.8831","-93.2289",266,"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT","UNITED STATES"
"72659014929","45.4433","-98.413",395,"ABERDEEN REGIONAL AIRPORT","UNITED STATES"
"72662024090","44.04584","-103.05443",963,"RAPID CITY REGIONAL AIRPORT","UNITED STATES"
"72662524006","44.15","-103.1",999,"ELLSWORTH AFB","UNITED STATES"
"72666024029","44.7694","-106.9688",1202,"SHERIDAN AIRPORT","UNITED STATES"
"72666494173","44.54444","-110.42111",2388,"YELLOWSTONE LAKE","UNITED STATES"
"72677024033","45.8069","-108.5422",1092,"BILLINGS INTERNATIONAL AIRPORT","UNITED STATES"
"72677624036","47.0492","-109.4578",1263,"LEWISTOWN AIRPORT","UNITED STATES"
"72679724132","45.788","-111.1608",1349,"BOZEMAN GALLATIN FIELD AIRPORT","UNITED STATES"
"72679824150","45.6983","-110.4408",1415,"LIVINGSTON AIRPORT","UNITED STATES"
"72681024131","43.5666","-116.24055",875,"BOISE AIR TERMINAL","UNITED STATES"
"72681524106","43.05","-115.86667",913,"MOUNTAIN HOME AFB","UNITED STATES"
"72683094185","43.595","-118.9564",1262,"BURNS MUNICIPAL AIRPORT","UNITED STATES"
"72688024155","45.6983","-118.8547",453,"PENDLETON E OR REGIONAL AIRPORT","UNITED STATES"
"72688424148","45.28333","-118",827,"LA GRANDE MUNICIPAL AIRPORT","UNITED STATES"
"72688524152","45.51139","-118.42472",1135,"MEACHAM","UNITED STATES"
"72688624130","44.8428","-117.8086",1024,"BAKER CITY AIRPORT","UNITED STATES"
"72690424231","43.23889","-123.35472",160,"ROSEBURG REGIONAL AIRPORT","UNITED STATES"
"72691724284","43.41333","-124.24361",5,"NORTH BEND SOUTHWEST OREGON REGIONAL AIRPORT","UNITED STATES"
"72693024221","44.1278","-123.2206",108,"EUGENE MAHLON SWEET FIELD","UNITED STATES"
"72694024232","44.905","-123.0011",62,"SALEM AIRPORT MCNARY FIELD","UNITED STATES"
"72698024229","45.5958","-122.6093",6,"PORTLAND INTERNATIONAL AIRPORT","UNITED STATES"
"72698824219","45.6194","-121.1661",72,"DALLESPORT AIRPORT","UNITED STATES"
"72712014607","46.8705","-68.0173",190,"CARIBOU WEATHER FORECAST OFFICE","UNITED STATES"
"72713014604","46.68333","-68.05",163,"PRESQUE ISLE MUNICIPAL AIRPORT","UNITED STATES"
"72734014847","46.4794","-84.3572",220,"SAULT STE MARIE SANDERSON FIELD","UNITED STATES"
"72734714841","45.5644","-84.7927",215,"PELLSTON REGIONAL AIRPORT","UNITED STATES"
"72744014858","47.16861","-88.48889",334,"HANCOCK HOUGHTON CO AIRPORT","UNITED STATES"
"72745014913","46.8369","-92.1833",437,"DULUTH INTERNATIONAL AIRPORT","UNITED STATES"
"72745394967","46.90056","-95.06778",437,"PARK RAPIDS MUNICIPAL AIRPORT","UNITED STATES"
"72745594931","47.38639","-92.83889",412,"HIBBING CHISHOLM HIBBING AIRPORT","UNITED STATES"
"72747014918","48.5614","-93.3981",361,"INTERNATIONAL FALLS INTERNATIONAL AIRPORT","UNITED STATES"
"72747694961","48.71667","-94.6",330,"BAUDETTE INTERNATIONAL AIRPORT","UNITED STATES"
"72753014914","46.9253","-96.8111",274,"FARGO HECTOR INTERNATIONAL AIRPORT","UNITED STATES"
"72753514919","46.9258","-98.6691",455,"JAMESTOWN MUNICIPAL AIRPORT","UNITED STATES"
"72757594925","47.96667","-97.4",278,"GRAND FORKS AF","UNITED STATES"
"72764024011","46.7825","-100.7572",503,"BISMARCK MUNICIPAL AIRPORT","UNITED STATES"
"72767094014","48.1738","-103.6366",580,"WILLISTON SLOULIN FIELD","UNITED STATES"
"72767594011","48.41667","-101.35",508,"MINOT AFB","UNITED STATES"
"72767624013","48.2552","-101.2733",508,"MINOT INTERNATIONAL AIRPORT","UNITED STATES"
"72768094008","48.2138","-106.6214",696,"GLASGOW INTERNATIONAL AIRPORT","UNITED STATES"
"72772024144","46.6056","-111.9636",1167,"HELENA AIRPORT ASOS","UNITED STATES"
"72773024153","46.9208","-114.0925",973,"MISSOULA INTERNATIONAL AIRPORT","UNITED STATES"
"72775024143","47.4733","-111.3822",1117,"GREAT FALLS AIRPORT","UNITED STATES"
"72775524112","47.51667","-111.18333",1058,"MALMSTROM AFB","UNITED STATES"
"72776099999","47.45","-111.3833333",1130,"GREAT FALLS","UNITED STATES"
"72777094012","48.5428","-109.7633",788,"HAVRE AIRPORT ASOS","UNITED STATES"
"72779024146","48.3042","-114.2636",901,"KALISPELL GLACIER AIRPORT","UNITED STATES"
"72781024243","46.5683","-120.5428",324,"YAKIMA AIRPORT","UNITED STATES"
"72781524237","47.2767","-121.3372",1207,"STAMPEDE PASS","UNITED STATES"
"72782724110","47.20778","-119.31917",364,"MOSES LAKE GRANT CO AIRPORT","UNITED STATES"
"72783024149","46.3747","-117.0156",440,"LEWISTON AIRPORT","UNITED STATES"
"72784524163","46.26667","-119.11667",124,"PASCO TRI CITIES AIRPORT","UNITED STATES"
"72784624160","46.09472","-118.28694",355,"WALLA WALLA REGIONAL AIRPORT","UNITED STATES"
"72785024157","47.6216","-117.528",717,"SPOKANE INTERNATIONAL AIRPORT","UNITED STATES"
"72785524114","47.63333","-117.65",750,"FAIRCHILD AFB","UNITED STATES"
"72791094224","46.1569","-123.8825",3,"ASTORIA AIRPORT PORT OF","UNITED STATES"
"72792024227","46.9733","-122.9033",57,"OLYMPIA AIRPORT","UNITED STATES"
"72792394225","46.9727","-123.9302",4,"HOQUIAM BOWERMAN AIRPORT","UNITED STATES"
"72792424223","46.11667","-122.89389",6,"KELSO SOUTHWEST REGIONAL AIRPORT","UNITED STATES"
"72793024233","47.4444","-122.3138",113,"SEATTLE TACOMA AIRPORT","UNITED STATES"
"72793524234","47.53028","-122.30083",6,"SEATTLE BOEING FIELD","UNITED STATES"
"72797094240","47.9375","-124.555",56,"QUILLAYUTE AIRPORT","UNITED STATES"
"72797624217","48.79389","-122.53722",45,"BELLINGHAM INTERNATIONAL AIRPORT","UNITED STATES"
"74206024207","47.15","-122.48333",98,"TACOMA MCCHORD AFB","UNITED STATES"
"74230024037","46.4266","-105.8825",800,"MILES CITY AIRPORT","UNITED STATES"
"74394514710","42.92963","-71.43566",67,"MANCHESTER AIRPORT","UNITED STATES"
"74486094789","40.63915","-73.76401",3,"JFK INTERNATIONAL AIRPORT","UNITED STATES"
"74486514719","40.84361","-72.63222",20,"WESTHAMPTON GABRESKI AIRPORT","UNITED STATES"
"74491014703","42.2","-72.53333",75,"CHICOPEE FALLS WESTOVER FIELD","UNITED STATES"
"74491514775","42.15778","-72.71611",83,"WESTFIELD BARNES MUNICIPAL AIRPORT","UNITED STATES"
"74509023244","37.4058","-122.0481",12,"MOFFETT FEDERAL AIRFIELD","UNITED STATES"
"74516023202","38.26667","-121.93333",18,"TRAVIS FIELD AFB","UNITED STATES"
"74531093065","38.96667","-104.81667",2003,"COLORADO SPRINGS USAF ACADEMY","UNITED STATES"
"74570013840","39.83333","-84.05",250,"DAYTON WRIGHT PATTERSON AFB","UNITED STATES"
"74594013705","38.81667","-76.86667",86,"CAMP SPRINGS ANDREWS AFB","UNITED STATES"
"74598013702","37.08278","-76.36028",3,"LANGLEY AIR FORCE BASE","UNITED STATES"
"74612093104","35.6875","-117.6931",680,"CHINA LAKE NAF","UNITED STATES"
"74671013806","36.66667","-87.48333",175,"FORT CAMPBELL ARMY AIR FIELD","UNITED STATES"
"74671693808","36.9647","-86.4238",161,"BOWLING GREEN WARREN CO AIRPORT","UNITED STATES"
"74693093737","35.13333","-78.93333",74,"FORT BRAGG SIMMONS ARMY AIR FIELD","UNITED STATES"
"74702023110","36.33333","-119.95",71,"LEMOORE REEVES NAS","UNITED STATES"
"74718703104","33.62667","-116.15944",-36,"DESERT RESORTS REGIONAL AIRPORT","UNITED STATES"
"74718823158","33.6186","-114.7142",120,"BLYTHE ASOS","UNITED STATES"
"74740013973","30.51083","-99.76639",533,"JUNCTION KIMBLE CO AIRPORT","UNITED STATES"
"74768613820","30.41667","-88.91667",10,"BILOXI KEESLER AFB","UNITED STATES"
"74775013846","30.06667","-85.58333",5,"TYNDALL AFB","UNITED STATES"
"74777003852","30.41667","-86.68333",12,"VALPARAISO HURLBURT FIELD","UNITED STATES"
"74788012810","27.85","-82.51667",4,"MACDILL AFB","UNITED STATES"
"74790013849","33.96667","-80.46667",74,"SUMTER SHAW AFB","UNITED STATES"
"74791013717","33.68333","-78.93333",8,"MYRTLE BEACH AFB","UNITED STATES"
"74791593718","33.81619","-78.72048",10,"NORTH MYRTLE BEACH","UNITED STATES"
"74795012867","28.23333","-80.6",2,"COCOA BEACH PATRICK AFB","UNITED STATES"
"76001399999","32.541064","-116.970158",149,"GENERAL ABELARDO L RODRIGUEZ INTERNATIONAL","MEXICO"
"76005399999","32.630634","-115.241637",23,"GENERAL RODOLFO SANCHEZ TABOADA INTERNATIONAL","MEXICO"
"76075399999","31.636133","-106.428667",1190,"ABRAHAM GONZALEZ INTERNATIONAL","MEXICO"
"76122099999","30.3666666","-107.95",1487,"NUEVA CASAS GRANDES CHIH.","MEXICO"
"76160099999","29.095858","-111.047858",191,"GENERAL IGNACIO P GARCIA INTERNATIONAL","MEXICO"
"76220099999","28.95","-107.8166666",1932,"TEMOSACHIC CHIH.","MEXICO"
"76225099999","28.6333333","-106.0833333",1433,"CHIHUAHUA CHIH.","MEXICO"
"76225399999","28.702875","-105.964567",1360,"GENERAL R FIERRO VILLALOBOS INTERNATIONAL","MEXICO"
"76243099999","28.627394","-100.535211",275,"PIEDRAS NEGRAS INTERNATIONAL","MEXICO"
"76253099999","27.392639","-109.833111",62,"CIUDAD OBREGON INTERNATIONAL","MEXICO"
"76255599999","27.968983","-110.925169",18,"GENERAL JOSE MARIA YANEZ INTERNATIONAL","MEXICO"
"76256099999","27.95","-110.7666666",12,"EMPALME SON.","MEXICO"
"76286399999","27.443918","-99.57046",148,"QUETZALCOATL INTERNATIONAL","MEXICO"
"76305099999","25.989194","-111.348361",10,"LORETO INTERNATIONAL","MEXICO"
"76323099999","26.9333333","-105.6666666",1661,"HIDALGO DEL PARRAL CHIH.","MEXICO"
"76342099999","26.955733","-101.470136",568,"MONCLOVA INTERNATIONAL","MEXICO"
"76350399999","26.008908","-98.228513",42,"GENERAL LUCIO BLANCO INTERNATIONAL","MEXICO"
"76361599999","25.685194","-109.080806",5,"VALLE DEL FUERTE INTERNATIONAL","MEXICO"
"76382099999","25.568278","-103.410583",1124,"TORREON INTERNATIONAL","MEXICO"
"76390099999","25.3666666","-101.0166666",1790,"SALTILLO COAH.","MEXICO"
"76393099999","25.7333333","-100.3",515,"MONTERREY N.L.","MEXICO"
"76394099999","25.865572","-100.237239",450,"DEL NORTE INTERNATIONAL","MEXICO"
"76394399999","25.778489","-100.106878",390,"GENERAL MARIANO ESCOBEDO INTERNATIONAL","MEXICO"
"76399399999","25.769894","-97.525311",8,"GENERAL SERVANDO CANALES INTERNATIONAL","MEXICO"
"76402099999","25","-111.633333",48,"CIUDAD CONSTITUCION BCS","MEXICO"
"76405099999","24.1666666","-110.3",18,"LA PAZ BCS","MEXICO"
"76405599999","24.072694","-110.362475",21,"GENERAL MANUEL MARQUEZ DE LEON INTERNATIONAL","MEXICO"
"76405699999","23.15185","-109.721044",114,"LOS CABOS INTERNATIONAL","MEXICO"
"76412099999","24.764547","-107.474717",33,"CULIACAN INTERNATIONAL","MEXICO"
"76423099999","24.05","-104.6",1872,"DURANGO DGO.","MEXICO"
"76423599999","24.124194","-104.528014",1860,"DURANGO INTERNATIONAL","MEXICO"
"76458099999","23.2","-106.4166666",4,"COLONIA JUAN CARRASCO MAZATLAN SIN.","MEXICO"
"76459399999","23.161356","-106.266072",12,"GENERAL RAFAEL BUELNA INTERNATIONAL","MEXICO"
"76471099999","23.6333333","-103.65",2351,"SOMBRERETE ZAC.","MEXICO"
"76491099999","23.742372","-99.169994",336,"CIUDAD VICTORIA TAMPS.","MEXICO"
"76491599999","23.704139","-98.956611",232,"GENERAL PEDRO JOSE MENDEZ INTERNATIONAL","MEXICO"
"76525599999","22.897112","-102.68689",2177,"GENERAL LEOBARDO C RUIZ INTERNATIONAL","MEXICO"
"76539099999","22.254303","-100.930806",1839,"PONCIANO ARRIAGA INTERNATIONAL","MEXICO"
"76548099999","22.2","-97.85",25,"TAMPICO TAMPS","MEXICO"
"76549399999","22.29645","-97.865931",24,"GENERAL FRANCISCO JAVIER MINA INTERNATIONAL","MEXICO"
"76556099999","21.419453","-104.842581",920,"TEPIC","MEXICO"
"76571099999","21.705461","-102.317869",1863,"JESUS TERAN INTERNATIONAL","MEXICO"
"76577099999","21","-101.2833333",1999,"GUANAJUATO GTO.","MEXICO"
"76577399999","20.9833333","-101.4833333",1815,"GUANAJUATO INTERNATIONAL","MEXICO"
"76581099999","21.9333333","-99.9833333",983,"RIO VERDE S.L.P.","MEXICO"
"76593099999","21.3","-89.65",2,"PROGRESO YUC.","MEXICO"
"76601399999","20.680083","-105.254167",7,"LICENCIADO GUSTAVO DIAZ ORDAZ INTERNATIONAL","MEXICO"
"76613399999","20.5218","-103.311167",1529,"DON MIGUEL HIDALGO Y COSTILLA INTERNATIONAL","MEXICO"
"76625099999","20.617289","-100.185658",1919,"QUERETARO INTERCONTINENTAL","MEXICO"
"76634099999","20.0833333","-98.3666666",2181,"TULANCINGO HGO.","MEXICO"
"76640099999","20.95","-97.4",28,"TUXPAN.VER.","MEXICO"
"76644099999","20.936981","-89.657672",12,"LICENCIADO MANUEL CRESCENCIO REJON INT","MEXICO"
"76653499999","19.144778","-104.558631",9,"PLAYA DE ORO INTERNATIONAL","MEXICO"
"76654099999","19.05","-104.3166666",3,"MANZANILLO COL.","MEXICO"
"76654699999","19.396692","-102.039056",1603,"LICENCIADO Y GEN IGNACIO LOPEZ RAYON","MEXICO"
"76658099999","19.277011","-103.577397",752,"COLIMA","MEXICO"
"76662099999","19.9833333","-102.3166666",1562,"ZAMORA MICH.","MEXICO"
"76665099999","19.7","-101.1833333",1913,"MORELIA MICH.","MEXICO"
"76665599999","19.849944","-101.0255",1839,"GENERAL FRANCISCO J MUJICA INTERNATIONAL","MEXICO"
"76675099999","19.2833333","-99.6833333",2720,"TOLUCA MEX.","MEXICO"
"76683099999","19.3166666","-98.25",2248,"TLAXCALA TLAX.","MEXICO"
"76685099999","19.158144","-98.371447",2244,"HERMANOS SERDAN INTERNATIONAL","MEXICO"
"76687099999","19.55","-96.9166666",1389,"JALAPA VER.","MEXICO"
"76691399999","19.145931","-96.187267",27,"GENERAL HERIBERTO JARA INTERNATIONAL","MEXICO"
"76692099999","19.15","-96.1166666",16,"HACIENDA YLANG YLANG VERACRUZ VER.","MEXICO"
"76695099999","19.816794","-90.500314",10,"INGENIERO ALBERTO ACUNA ONGAY INTERNATIONAL","MEXICO"
"76726099999","18.835082","-99.262158",1304,"GENERAL MARIANO MATAMOROS","MEXICO"
"76737099999","18.85","-97.1",1259,"ORIZABA VER.","MEXICO"
"76738399999","18.103419","-94.580681",11,"MINATITLAN","MEXICO"
"76741099999","18.1833333","-94.5",16,"COATZACOALCOS VER","MEXICO"
"76743399999","17.9833333","-92.8166666",14,"C P A CARLOS ROVIROSA INTERNATIONAL","MEXICO"
"76749399999","18.653739","-91.799017",3,"CIUDAD DEL CARMEN INTERNATIONAL","MEXICO"
"76750099999","18.504667","-88.326847",12,"CHETUMAL INTERNATIONAL","MEXICO"
"76758499999","17.601569","-101.460536",8,"IXTAPA ZIHUATANEJO INTERNATIONAL","MEXICO"
"76762099999","17.55","-99.5",1265,"CHILPANCINGO RO.","MEXICO"
"76775599999","17","-96.7333333",1521,"XOXOCOTLAN INTERNATIONAL","MEXICO"
"76805099999","16.75","-99.75",3,"ACAPULCO GRO","MEXICO"
"76805699999","16.756892","-99.753586",4,"GENERAL JUAN N ALVAREZ INTERNATIONAL","MEXICO"
"76843099999","16.75","-93.1333333",576,"TUXTLA GUTIERREZ CHIS.","MEXICO"
"76848099999","16.25","-92.1333333",1646,"COMITAN CHIS.","MEXICO"
"76848599999","15.775317","-96.262572",141,"BAHIAS DE HUATULCO INTERNATIONAL","MEXICO"
"76855699999","15.876861","-97.089117",90,"PUERTO ESCONDIDO INTERNATIONAL","MEXICO"
"76903099999","14.9166667","-92.25",118,"TAPACHULA CHIS","MEXICO"
"76904399999","14.794339","-92.370025",30,"TAPACHULA INTERNATIONAL","MEXICO"
"78016013601","32.36667","-64.68333",6,"L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD","BERMUDA"
"78062099999","26.558686","-78.695553",2,"GRAND BAHAMA INTERNATIONAL","BAHAMAS"
"78073099999","25.038958","-77.466231",5,"NASSAU INTERNATIONAL","BAHAMAS"
"78224099999","22.989153","-82.409086",64,"JOSE MARTI INTERNATIONAL","CUBA"
"78229099999","23.034445","-81.435278",64,"JUAN GUALBERTO GOMEZ INTERNATIONAL","CUBA"
"78255099999","21.420278","-77.8475",126,"IGNACIO AGRAMONTE INTERNATIONAL","CUBA"
"78264099999","19.969769","-75.835414",76,"ANTONIO MACEO INTERNATIONAL","CUBA"
"78333499999","21.616453","-81.545989",3,"VILO ACUNA INTERNATIONAL","CUBA"
"78367011706","19.9","-75.15",40,"GUANTANAMO BAY NAS","CUBA"
"78384011813","19.3","-81.36667",3,"ROBERTS","CAYMAN ISLANDS"
"78388099999","18.503717","-77.913358",1,"SANGSTER INTERNATIONAL","JAMAICA"
"78397099999","17.935667","-76.7875",3,"NORMAN MANLEY INTERNATIONAL","JAMAICA"
"78439099999","18.58005","-72.292542",37,"TOUSSAINT LOUVERTURE INTERNATIONAL","HAITI"
"78457099999","19.7579","-70.570033",5,"GREGORIO LUPERON INTERNATIONAL","DOMINICAN REPUBLIC"
"78458099999","19.75","-70.55",5,"PUERTO PLATA","DOMINICAN REPUBLIC"
"78460099999","19.406092","-70.604689",172,"CIBAO INTERNATIONAL","DOMINICAN REPUBLIC"
"78479099999","18.567367","-68.363431",14,"PUNTA CANA INTERNATIONAL","DOMINICAN REPUBLIC"
"78482099999","18.251464","-71.1204",3,"MARIA MONTEZ INTERNATIONAL","DOMINICAN REPUBLIC"
"78485099999","18.429664","-69.668925",18,"LAS AMERICAS INTERNATIONAL","DOMINICAN REPUBLIC"
"78486099999","18.4333333","-69.8833333",14,"SANTO DOMINGO","DOMINICAN REPUBLIC"
"78535011630","18.2552","-65.6411",10,"ROOSEVELT ROADS","UNITED STATES"
"78543011640","18.3363","-64.98",6,"CYRIL E. KING AIRPORT","UNITED STATES"
"78583099999","17.539144","-88.308203",5,"PHILIP S W GOLDSON INTERNATIONAL",NULL
"78627099999","15.3166667","-91.4666667",1901,"HUEHUETENANGO","GUATEMALA"
"78637099999","15.730878","-88.583767",10,"PUERTO BARRIOS","GUATEMALA"
"78641099999","14.583272","-90.527475",1509,"LA AURORA","GUATEMALA"
"78647099999","13.936192","-90.835833",9,"SAN JOSE","GUATEMALA"
"78663099999","13.699492","-89.119861",616,"ILOPANGO INTERNATIONAL","EL SALVADOR"
"78700099999","13.2833333","-87.6666667",5,"AMAPALA LOS PELONAS","HONDURAS"
"78703099999","16.316814","-86.522961",5,"JUAN MANUEL GALVEZ INTERNATIONAL","HONDURAS"
"78705099999","15.742481","-86.853036",15,"GOLOSON INTERNATIONAL","HONDURAS"
"78706099999","15.775864","-87.475847",2,"TELA","HONDURAS"
"78707099999","15.1666667","-87.1166667",670,"YORO","HONDURAS"
"78708099999","15.452639","-87.923556",28,"LA MESA INTERNATIONAL","HONDURAS"
"78711099999","15.260778","-83.781472",8,"PUERTO LEMPIRA","HONDURAS"
"78714099999","14.9","-85.9333333",442,"CATACAMAS","HONDURAS"
"78717099999","14.7833333","-88.7833333",1079,"SANTA ROSA DE COPAN","HONDURAS"
"78719099999","14.3333333","-88.1666667",1100,"LA ESPERANZA","HONDURAS"
"78720099999","14.060883","-87.217197",1004,"TONCONTIN INTERNATIONAL","HONDURAS"
"78724099999","13.3","-87.1833333",48,"CHOLUTECA","HONDURAS"
"78762099999","9.993861","-84.208806",921,"JUAN SANTAMARIA INTERNATIONAL","COSTA RICA"
"78767099999","9.957961","-83.022006",2,"LIMON INTERNATIONAL","COSTA RICA"
"78774099999","10.593289","-85.544408",82,"DANIEL ODUBER QUIROS INTERNATIONAL","COSTA RICA"
"78793099999","8.391003","-82.434992",27,"ENRIQUE MALEK INTERNATIONAL","PANAMA"
"78795099999","8.085597","-80.945253",83,"RUBEN CANTU","PANAMA"
"78858099999","17.311194","-62.718667",52,"ROBERT L BRADSHAW","ST. KITTS AND NEVIS"
"78862099999","17.136749","-61.792667",19,"V C BIRD INTERNATIONAL","ANTIGUA AND BARBUDA"
"80001099999","12.583594","-81.711192",6,"GUSTAVO ROJAS PINILLA","COLOMBIA"
"80009099999","11.11965","-74.230647",7,"SIMON BOLIVAR","COLOMBIA"
"80022099999","10.442381","-75.512961",1,"RAFAEL NUNEZ","COLOMBIA"
"80028099999","10.889589","-74.780819",30,"ERNESTO CORTISSOZ","COLOMBIA"
"80094099999","7.1265","-73.184778",1188,"PALONEGRO","COLOMBIA"
"80112099999","6.164536","-75.423119",2142,"JOSE MARIA CORDOVA","COLOMBIA"
"80210099999","4.812675","-75.739519",1346,"MATECANA","COLOMBIA"
"80222099999","4.701594","-74.146947",2548,"ELDORADO INTERNATIONAL","COLOMBIA"
"80259099999","3.543222","-76.381583",964,"ALFONSO BONILLA ARAGON INTERNATIONAL","COLOMBIA"
"80398099999","-4.193175","-69.942658",84,"ALFREDO VASQUEZ COBO","COLOMBIA"
"80403099999","11.414944","-69.6809",16,"JOSE LEONARDO CHIRINOS","VENEZUELA"
"80410099999","10.042747","-69.358619",622,"BARQUISIMETO INTERNATIONAL","VENEZUELA"
"80413099999","10.249978","-67.649419",408,"MARISCAL SUCRE","VENEZUELA"
"80415099999","10.603117","-66.990583",72,"SIMON BOLIVAR INTERNATIONAL","VENEZUELA"
"80419099999","10.107139","-64.689161",8,"GENERAL JOSE ANTONIO ANZOATEGUI INTERNATIONAL","VENEZUELA"
"80421499999","10.912603","-63.9666",23,"DEL CARIBE INTERNATIONAL GEN SANTIAGO MARINO","VENEZUELA"
"80428099999","9.026944","-69.75515",185,"GUANARE","VENEZUELA"
"80447099999","7.840831","-72.439742",400,"SAN ANTONIO DEL TACHIRA","VENEZUELA"
"81200099999","5.811083","-55.190744",10,"ZORG EN HOOP","SURINAME"
"81202099999","5.95","-57.03",2,"NICKERIE","SURINAME"
"81225099999","5.452831","-55.187783",18,"JOHAN A PENGEL INTERNATIONAL","SURINAME"
"81405099999","4.819808","-52.360447",8,"ROCHAMBEAU","FRENCH GUIANA"
"82022099999","2.846311","-60.690069",84,"BOA VISTA","BRAZIL"
"82098099999","0.050664","-51.072178",17,"MACAPA","BRAZIL"
"82193099999","-1.37925","-48.476292",16,"VAL DE CANS INTERNATIONAL","BRAZIL"
"82281099999","-2.585361","-44.234139",54,"MARECHAL CUNHA MACHADO INTERNATIONAL","BRAZIL"
"82317099999","-3.382944","-64.724056",56,"TEFE","BRAZIL"
"82332099999","-3.146042","-59.9863",81,"PONTA PELADA","BRAZIL"
"82398099999","-3.776283","-38.532556",25,"PINTO MARTINS INTERNATIONAL","BRAZIL"
"82400099999","-3.854928","-32.423336",59,"FERNANDO DE NORONHA","BRAZIL"
"82579099999","-5.059942","-42.823478",67,"SENADOR PETRONIO PORTELLA","BRAZIL"
"82599099999","-5.911417","-35.247717",52,"AUGUSTO SEVERO","BRAZIL"
"82824099999","-8.709294","-63.902281",90,"GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA","BRAZIL"
"82899099999","-8.126486","-34.923592",10,"GUARARAPES GILBERTO FREYRE INTERNATIONAL","BRAZIL"
"82917099999","-9.869158","-67.894072",193,"PRESIDENTE MEDICI","BRAZIL"
"82965099999","-9.866092","-56.106206",289,"ALTA FLORESTA","BRAZIL"
"82984099999","-9.362411","-40.569097",385,"SENADOR NILO COELHO","BRAZIL"
"82993099999","-9.510808","-35.791678",118,"ZUMBI DOS PALMARES","BRAZIL"
"83208099999","-12.694375","-60.098269",615,"VILHENA","BRAZIL"
"83248099999","-12.910994","-38.331044",20,"DEPUTADO LUIS EDUARDO MAGALHAES","BRAZIL"
"83349099999","-14.815964","-39.033197",5,"ILHEUS","BRAZIL"
"83362099999","-15.652931","-56.116719",188,"MARECHAL RONDON","BRAZIL"
"83378099999","-15.862583","-47.912666",1060,"PRESIDENTE JUSCELINO KUBITSCHEK","BRAZIL"
"83552099999","-19.011931","-57.673053",141,"CORUMBA INTERNATIONAL","BRAZIL"
"83583099999","-19.851181","-43.950628",789,"PAMPULHA CARLOS DRUMMOND DE ANDRADE","BRAZIL"
"83587099999","-19.63375","-43.968856",828,"TANCREDO NEVES INTERNATIONAL","BRAZIL"
"83612099999","-20.468667","-54.6725",559,"CAMPO GRANDE","BRAZIL"
"83649099999","-20.258056","-40.286389",3,"GOIABEIRAS","BRAZIL"
"83671099999","-21.984561","-47.334764",600,"CAMPO FONTENELLE","BRAZIL"
"83703099999","-22.549639","-55.702614",657,"PONTA PORA","BRAZIL"
"83768099999","-23.333625","-51.130072",569,"LONDRINA","BRAZIL"
"83780099999","-23.626692","-46.655375",802,"CONGONHAS","BRAZIL"
"83818099999","-23.925206","-46.2875",3,"BASE AEREA DE SANTOS","BRAZIL"
"83827099999","-25.59615","-54.487206",240,"CATARATAS INTERNATIONAL","BRAZIL"
"83840099999","-25.528475","-49.175775",911,"AFONSO PENA","BRAZIL"
"83899099999","-27.670489","-48.547181",6,"HERCILIO LUZ","BRAZIL"
"83928099999","-29.782178","-57.038189",78,"RUBEM BERTA","BRAZIL"
"83971099999","-29.994428","-51.171428",3,"SALGADO FILHO","BRAZIL"
"84117099999","-0.95","-80.6833333",15,"ELOY ALFARO INTERNATIONAL","ECUADOR"
"84203099999","-2.157419","-79.883558",6,"SIMON BOLIVAR INTERNATIONAL","ECUADOR"
"84370099999","-3.552528","-80.381356",35,"PEDRO CANGA","PERU"
"84377099999","-3.784739","-73.308806",93,"CORONEL FRANCISCO SECADA VIGNETTA INTERNATIONAL","PERU"
"84390099999","-4.576639","-81.254139",86,"CAPITAN MONTES","PERU"
"84401099999","-5.20575","-80.616444",35,"CAPITAN FAP GUILLERMO CONCHA IBERICO","PERU"
"84452099999","-6.787475","-79.828097",30,"CAPT JOSE A QUINONES GONZALES INTERNATIONAL","PERU"
"84455099999","-6.508742","-76.373247",274,"CADETE GUILLERMO DEL CASTILLO PAREDES","PERU"
