stationid,latitude,longitude,country,min_year,max_year
"85223099999",-17.421057999999999,-66.177114000000003,BOLIVIA,"1981","2021"
"86565099999",-34.483333299999998,-54.299999999999997,URUGUAY,"1981","2021"
"84501099999",-8.081410999999999,-79.108761000000001,PERU,"1981","2021"
"87166099999",-27.445502999999999,-58.761864000000003,ARGENTINA,"1981","2021"
"87803099999",-42.907950000000000,-71.139471999999998,ARGENTINA,"1981","2021"
"87648099999",-36.350000000000001,-57.733333299999998,ARGENTINA,"1983","2021"
"87467099999",-32.683638999999999,-62.157792000000001,ARGENTINA,"1981","2021"
"87178099999",-27.385839000000001,-55.970728000000001,ARGENTINA,"1981","2021"
"83971099999",-29.994427999999999,-51.171427999999999,BRAZIL,"1981","2021"
"85244099999",-17.644756000000001,-63.135364000000003,BOLIVIA,"1985","2021"
"84691099999",-13.744864000000000,-76.220284000000007,PERU,"1981","2021"
"84370099999",-3.552528000000000,-80.381355999999997,PERU,"1981","2021"
"87395099999",-31.296944000000000,-57.996631000000001,ARGENTINA,"1981","2021"
"82824099999",-8.709294000000000,-63.902281000000002,BRAZIL,"1983","2021"
"85365099999",-21.960925000000000,-63.651668999999998,BOLIVIA,"1981","2021"
"87257099999",-29.883333300000000,-61.950000000000003,ARGENTINA,"1981","2021"
"86440099999",-32.337882999999998,-54.216678000000002,URUGUAY,"1981","2021"
