"71843099999,""49.8"",""-97.1333333"",""227"",""WINNIPEG UA MAN"",""CANADA"",""2005"",""2013"",""9"",""12"""
"71843099999,""49.8833333"",""-97.1333333"",""227"",""WINNIPEG UA MAN"",""CANADA"",""2003"",""2004"",""2"",""12"""
"71899025343,""54.25"",""-133.05"",""41"",""LANGARA"",""CANADA"",""2021"",""2021"",""1"",""8"""
"71899025343,""54.25"",""-133.05"",""41.1"",""LANGARA"",""CANADA"",""1977"",""2020"",""35"",""12"""
"71907099999,""58.4666666"",""-78.0833333"",""25"",""INUKJUAK A UA"",""CANADA"",""1939"",""2004"",""48"",""12"""
"71907099999,""58.4673"",""-78.0787"",""23.1"",""INUKJUAK A UA"",""CANADA"",""1995"",""2021"",""18"",""12"""
"71913099999,""58.7333333"",""-94.0666666"",""29"",""CHURCHILL A UA MAN"",""CANADA"",""1943"",""2004"",""24"",""12"""
"71913099999,""58.7333333"",""-94.05"",""29"",""CHURCHILL A UA MAN"",""CANADA"",""1977"",""2012"",""28"",""12"""
"71948027202,""70.16667"",""-124.68333"",""16.2"",""CAPE PARRY"",""CANADA"",""1957"",""1963"",""7"",""12"""
"71948027202,""70.167"",""-124.7"",""87"",""CAPE PARRY"",""CANADA"",""1977"",""2021"",""40"",""12"""
"72213713878,""31.1522"",""-81.3908"",""4.9"",""BRUNSWICK MALCOLM MCKINNON AIRPORT"",""UNITED STATES"",""2004"",""2004"",""1"",""12"""
"72213713878,""31.1522"",""-81.3908"",""4.9"",""BRUNSWICK MCKINNON AIRPORT"",""UNITED STATES"",""1973"",""2021"",""48"",""12"""
"72219013874,""33.6301"",""-84.4418"",""307.8"",""ATLANTA HARTSFIELD INTERNATIONAL AIRPORT"",""UNITED STATES"",""1973"",""2004"",""31"",""12"""
"72219013874,""33.6301"",""-84.4418"",""307.8"",""ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT"",""UNITED STATES"",""1995"",""2021"",""18"",""12"""
"72221513884,""30.77972"",""-86.5225"",""57.9"",""CRESTVIEW BOB SIKES AIRPORT"",""UNITED STATES"",""1973"",""2020"",""48"",""12"""
"72221513884,""30.7833"",""-86.5167"",""57.9"",""CRESTVIEW FAA AP"",""UNITED STATES"",""2021"",""2021"",""1"",""8"""
"72222313899,""30.47806"",""-87.18694"",""34.1"",""PENSACOLA REGIONAL AIRPORT"",""UNITED STATES"",""1990"",""2020"",""31"",""12"""
"72222313899,""30.4781"",""-87.1869"",""34.1"",""PENSACOLA REGIONAL AIRPORT"",""UNITED STATES"",""2021"",""2021"",""1"",""8"""
"72223013894,""30.6882"",""-88.24586"",""65.5"",""MOBILE REGIONAL AIRPORT"",""UNITED STATES"",""2021"",""2021"",""1"",""8"""
"72223013894,""30.68833"",""-88.24556"",""65.5"",""MOBILE REGIONAL AIRPORT"",""UNITED STATES"",""1973"",""2020"",""48"",""12"""
"72230053864,""33.1783"",""-86.7816"",""172.2"",""ALABASTER SHELBY CO AIRPORT ASOS"",""UNITED STATES"",""2021"",""2021"",""1"",""8"""
"72230053864,""33.17833"",""-86.78167"",""172.2"",""ALABASTER SHELBY CO AIRPORT"",""UNITED STATES"",""2002"",""2020"",""19"",""12"""
"72235893919,""31.1827"",""-90.4708"",""125.9"",""MCCOMB AIRPORT"",""UNITED STATES"",""1973"",""2021"",""48"",""12"""
"72235893919,""31.1827"",""-90.4708"",""125.9"",""MCCOMB PIKE COUNTY JOHN E LEWIS FIELD AIRPORT"",""UNITED STATES"",""2004"",""2004"",""1"",""12"""
"72248013957,""32.4472"",""-93.8244"",""77.4"",""SHREVEPORT AIRPORT"",""UNITED STATES"",""1995"",""2021"",""18"",""12"""
"72248013957,""32.4472"",""-93.8244"",""77.4"",""SHREVEPORT REGIONAL AIRPORT"",""UNITED STATES"",""1973"",""2004"",""31"",""12"""
"72263023034,""31.3516"",""-100.495"",""584"",""SAN ANGELO MATHIS FIELD AIRPORT"",""UNITED STATES"",""1977"",""2021"",""19"",""12"""
"72263023034,""31.35167"",""-100.495"",""584"",""SAN ANGELO MATHIS FIELD"",""UNITED STATES"",""1948"",""2004"",""55"",""12"""
"72273593026,""31.4583"",""-109.6061"",""1251.2"",""DOUGLAS BISBEE INL AIRPORT"",""UNITED STATES"",""1942"",""2004"",""5"",""12"""
"72273593026,""31.4583"",""-109.6061"",""1251.2"",""DOUGLAS BISBEE INTERNATIONAL AIRPORT"",""UNITED STATES"",""1973"",""2010"",""37"",""12"""
"72304613766,""35.9172"",""-75.7024"",""4"",""MANTEO"",""UNITED STATES"",""2021"",""2021"",""1"",""8"""
"72304613766,""35.9173"",""-75.7"",""4"",""MANTEO AIRPORT"",""UNITED STATES"",""2005"",""2020"",""16"",""12"""
"72309593719,""35.0677"",""-77.048"",""5.8"",""NEW BERN ASOS"",""UNITED STATES"",""1973"",""2021"",""48"",""12"""
"72309593719,""35.0677"",""-77.048"",""5.8"",""NEW BERN CRAVEN CO REGIONAL AIRPORT"",""UNITED STATES"",""2004"",""2004"",""1"",""12"""
"72310013883,""33.9419"",""-81.1181"",""68.6"",""COLUMBIA METROPOLITAN AIRPORT"",""UNITED STATES"",""1942"",""2004"",""5"",""12"""
"72310013883,""33.94228"",""-81.11803"",""68.6"",""COLUMBIA METROPOLITAN AIRPORT"",""UNITED STATES"",""1973"",""2021"",""48"",""12"""
"72312003870,""34.8842"",""-82.2209"",""287.4"",""GRNVL SPART INTERNATIONAL AIRPORT"",""UNITED STATES"",""2004"",""2004"",""1"",""12"""
"72312003870,""34.90611"",""-82.21255"",""291.1"",""GRNVL SPART INTERNATIONAL AIRPORT"",""UNITED STATES"",""1973"",""2021"",""48"",""12"""
"72323003856,""34.64389"",""-86.78611"",""190.2"",""HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD"",""UNITED STATES"",""1973"",""2004"",""30"",""12"""
"72323003856,""34.6441"",""-86.7869"",""190.2"",""HUNTSVILLE INTNL AIRPORT"",""UNITED STATES"",""1977"",""2021"",""19"",""12"""
"72323513896,""34.7441"",""-87.5997"",""164.6"",""MUSCLE SHOALS AIRPORT"",""UNITED STATES"",""1977"",""2021"",""19"",""12"""
"72323513896,""34.7441"",""-87.5997"",""164.6"",""MUSCLE SHOALS REGIONAL AIRPORT"",""UNITED STATES"",""1973"",""2004"",""30"",""12"""
"72341813977,""33.4536"",""-94.0074"",""110"",""TEXARKANA WEBB FIELD"",""UNITED STATES"",""1946"",""2004"",""48"",""12"""
"72341813977,""33.456"",""-93.98776"",""110"",""TEXARKANA WEBB FIELD"",""UNITED STATES"",""1973"",""2021"",""24"",""12"""
"72341993992,""33.2208"",""-92.8141"",""76.8"",""EL DORADO GOODWIN FIELD"",""UNITED STATES"",""1973"",""2021"",""24"",""12"""
"72341993992,""33.22083"",""-92.81417"",""76.8"",""EL DORADO S AR REGIONAL AIRPORT"",""UNITED STATES"",""1979"",""2004"",""25"",""12"""
"72374023194,""35.0281"",""-110.7208"",""1489.3"",""WINSLOW AIRPORT"",""UNITED STATES"",""1973"",""2021"",""32"",""12"""
"72374023194,""35.0281"",""-110.7208"",""1489.3"",""WINSLOW MUNICIPAL AIRPORT"",""UNITED STATES"",""1987"",""2004"",""17"",""12"""
"72375503103,""35.1441"",""-111.6663"",""2134.5"",""FLAGSTAFF AIRPORT"",""UNITED STATES"",""1977"",""1995"",""11"",""12"""
"72375503103,""35.1441"",""-111.6663"",""2134.5"",""FLAGSTAFF PULLIAM AIRPORT"",""UNITED STATES"",""1948"",""2004"",""20"",""12"""
"72386023169,""36.0719"",""-115.1634"",""664.5"",""LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT"",""UNITED STATES"",""2004"",""2004"",""1"",""12"""
"72386023169,""36.0719"",""-115.1634"",""664.5"",""MCCARRAN INTERNATIONAL AIRPORT"",""UNITED STATES"",""1973"",""2021"",""48"",""12"""
"72410013733,""37.3208"",""-79.2067"",""286.5"",""LYNCHBURG INTERNATIONAL AIRPORT"",""UNITED STATES"",""1973"",""2004"",""30"",""12"""
"72410013733,""37.32126"",""-79.20656"",""286.5"",""LYNCHBURG REGIONAL AIRPORT"",""UNITED STATES"",""1977"",""2021"",""19"",""12"""
"72417013729,""38.8853"",""-79.8528"",""603.2"",""ELKINS RANDOLPH CO AIRPORT"",""UNITED STATES"",""2004"",""2004"",""1"",""12"""
"72417013729,""38.88989"",""-79.85544"",""597.7"",""ELKINS RANDOLPH CO AIRPORT"",""UNITED STATES"",""1973"",""2021"",""48"",""12"""
"72417613736,""39.64278"",""-79.91639"",""378"",""MORGANTOWN HART FIELD"",""UNITED STATES"",""1973"",""2004"",""30"",""12"""
"72417613736,""39.64981"",""-79.9207"",""378"",""MORGANTOWN MUNICIPAL AIRPORT"",""UNITED STATES"",""1977"",""2021"",""19"",""12"""
"72425003860,""38.365"",""-82.555"",""251.2"",""HUNTINGTON TRI STATE AIRPORT"",""UNITED STATES"",""2004"",""2004"",""1"",""12"""
"72425003860,""38.36532"",""-82.55485"",""251.2"",""HUNTINGTON TRI STATE AIRPORT"",""UNITED STATES"",""1973"",""2021"",""48"",""12"""
"72428014821,""39.9907"",""-82.877"",""248.7"",""JOHN GLENN INTERNATIONAL AIRPORT"",""UNITED STATES"",""1977"",""2021"",""19"",""12"""
"72428014821,""39.9907"",""-82.877"",""248.7"",""PORT COLUMBUS INTERNATIONAL AIRPORT"",""UNITED STATES"",""1945"",""2004"",""38"",""12"""
